iso_alpha3,year,hisi_score,cluster_raw,cluster_label
BIH,2006,60.65588945621667,0,The Wins
BIH,2007,61.62111094849783,0,The Wins
BIH,2008,64.05128733956523,0,The Wins
BIH,2009,67.03040439434218,0,The Wins
BIH,2010,66.71632815931035,0,The Wins
BIH,2011,63.2356887521633,1,The Adapters
BIH,2012,66.16261980871433,1,The Adapters
BIH,2013,65.11604652579199,2,The Falls
BIH,2014,64.02900659819682,2,The Falls
BIH,2015,64.447452713414,2,The Falls
BIH,2016,63.302615592597775,2,The Falls
BIH,2017,61.335367319327524,2,The Falls
BIH,2018,60.42726998655395,2,The Falls
BIH,2019,67.43771028894182,2,The Falls
BIH,2020,69.49278485672,1,The Adapters
BIH,2021,69.5164490355076,2,The Falls
BIH,2022,69.64498204849356,2,The Falls
BIH,2023,69.74521264950023,2,The Falls
BIH,2024,68.78517392357918,2,The Falls
BIH,2025,62.40363603352461,2,The Falls
BLR,2000,47.988957229452275,2,The Falls
BLR,2001,59.94600903460904,2,The Falls
BLR,2002,60.38986774628936,2,The Falls
BLR,2003,63.3838827338374,2,The Falls
BLR,2004,67.9770637043823,2,The Falls
BLR,2005,66.87525588431606,1,The Adapters
BLR,2006,66.35501834582061,1,The Adapters
BLR,2007,61.13908343759731,1,The Adapters
BLR,2008,62.07283628106255,1,The Adapters
BLR,2009,64.73639197492312,1,The Adapters
BLR,2010,66.24237257688162,1,The Adapters
BLR,2011,56.85936560568422,1,The Adapters
BLR,2012,63.24126996906981,1,The Adapters
BLR,2013,74.36904554641171,1,The Adapters
BLR,2014,70.96732421390136,2,The Falls
BLR,2015,71.78815575329038,1,The Adapters
BLR,2016,73.90255744380315,2,The Falls
BLR,2017,71.08661954019092,1,The Adapters
BLR,2018,73.06769333944652,1,The Adapters
BLR,2019,75.17385987505885,1,The Adapters
BLR,2020,78.73630512752524,1,The Adapters
BLR,2021,76.24010512738157,1,The Adapters
BLR,2022,77.91848698918558,2,The Falls
BLR,2023,80.34691572456026,0,The Wins
BLR,2024,54.925184816806514,1,The Adapters
BLR,2025,55.31450535640651,1,The Adapters
BLZ,2000,33.97949143590836,2,The Falls
BLZ,2001,42.62458201316844,2,The Falls
BLZ,2002,41.56677053409306,2,The Falls
BLZ,2003,41.368727697459704,2,The Falls
BLZ,2004,34.557516871295185,1,The Adapters
BLZ,2005,39.55125323444824,1,The Adapters
BLZ,2006,39.99086219312794,1,The Adapters
BLZ,2007,40.214341132216646,1,The Adapters
BLZ,2008,46.27114880684771,1,The Adapters
BLZ,2009,38.36943169236645,1,The Adapters
BLZ,2010,40.74935209158227,1,The Adapters
BLZ,2011,44.00563967236024,1,The Adapters
BLZ,2012,43.29470438590675,1,The Adapters
BLZ,2013,41.27190226679423,1,The Adapters
BLZ,2014,45.69362039636326,1,The Adapters
BLZ,2015,39.53563709887638,1,The Adapters
BLZ,2016,40.55747154099132,1,The Adapters
BLZ,2017,40.512517565369585,1,The Adapters
BLZ,2018,40.288553720787675,1,The Adapters
BLZ,2019,41.13295801171296,1,The Adapters
BLZ,2020,42.73877928643691,1,The Adapters
BLZ,2021,41.28483912087002,1,The Adapters
BLZ,2022,40.93713016876169,1,The Adapters
BLZ,2023,47.480122664147274,1,The Adapters
BLZ,2024,47.65832767668572,1,The Adapters
BLZ,2025,47.90562127435658,1,The Adapters
BMU,2000,49.50000856882845,0,The Wins
BMU,2001,50.804618031467186,0,The Wins
BMU,2002,40.11915795260829,1,The Adapters
BMU,2003,39.01593190583764,1,The Adapters
BMU,2004,43.62785646441286,1,The Adapters
BMU,2005,45.740734505739326,0,The Wins
BMU,2006,47.189460696887195,1,The Adapters
BMU,2007,48.875597033332355,1,The Adapters
BMU,2008,48.03924156820533,1,The Adapters
BMU,2009,45.652046427275366,1,The Adapters
BMU,2010,57.87663497998994,1,The Adapters
BMU,2011,50.35230098789528,1,The Adapters
BMU,2012,56.235856817717774,1,The Adapters
BMU,2013,50.5242105061544,1,The Adapters
BMU,2014,55.782450261824565,1,The Adapters
BMU,2015,40.24610481670522,1,The Adapters
BMU,2016,35.6284401014613,1,The Adapters
BMU,2017,47.190929425943594,1,The Adapters
BMU,2018,37.27007454989788,1,The Adapters
BMU,2019,46.495558859723765,1,The Adapters
BMU,2020,42.8646707312148,1,The Adapters
BMU,2021,37.280812500557516,1,The Adapters
BMU,2022,45.439861385798615,1,The Adapters
BMU,2023,45.01295081604255,1,The Adapters
BMU,2024,43.908210551253205,1,The Adapters
BOL,2000,21.970023886637428,2,The Falls
BOL,2001,38.89887751425109,2,The Falls
BOL,2002,38.32547355326029,2,The Falls
BOL,2003,38.35772453167979,2,The Falls
BOL,2004,40.70272881274119,2,The Falls
BOL,2005,37.980998490466646,2,The Falls
BOL,2006,33.91945046418927,2,The Falls
BOL,2007,33.23492187671744,2,The Falls
BOL,2008,31.700151374719738,2,The Falls
BOL,2009,36.64188641772157,2,The Falls
BOL,2010,34.70867661590361,2,The Falls
BOL,2011,36.40885814552964,2,The Falls
BOL,2012,33.565761726909756,1,The Adapters
BOL,2013,34.842023809735124,2,The Falls
BOL,2014,40.21488395732248,1,The Adapters
BOL,2015,46.04772106283313,2,The Falls
BOL,2016,48.445455134224694,2,The Falls
BOL,2017,48.08119905189444,1,The Adapters
BOL,2018,50.80580102051577,1,The Adapters
BOL,2019,52.208585783140606,1,The Adapters
BOL,2020,53.19177469014401,0,The Wins
BOL,2021,55.11844080427196,0,The Wins
BOL,2022,52.360870014356195,1,The Adapters
BOL,2023,50.81539781425975,1,The Adapters
BOL,2024,53.095430216943264,1,The Adapters
BOL,2025,53.15907627239325,2,The Falls
BRA,2000,25.68777158427029,1,The Adapters
BRA,2001,37.02800025205986,1,The Adapters
BRA,2002,36.951048533713156,1,The Adapters
BRA,2003,36.22579631099234,1,The Adapters
BRA,2004,36.89571914573862,1,The Adapters
BRA,2005,37.30001512665198,1,The Adapters
BRA,2006,39.09745367738065,1,The Adapters
BRA,2007,38.1243182392293,1,The Adapters
BRA,2008,39.04452447153442,1,The Adapters
BRA,2009,40.76905625828757,1,The Adapters
BRA,2010,39.16120228175684,1,The Adapters
BRA,2011,39.67220994541324,1,The Adapters
BRA,2012,39.27014799741976,1,The Adapters
BRA,2013,40.91055440994148,1,The Adapters
BRA,2014,42.063459138343376,1,The Adapters
BRA,2015,44.313119808765336,1,The Adapters
BRA,2016,43.05073802710875,1,The Adapters
BRA,2017,43.31450844078768,1,The Adapters
BRA,2018,41.932555403715696,1,The Adapters
BRA,2019,42.18307472205994,1,The Adapters
BRA,2020,44.50406347759689,1,The Adapters
BRA,2021,40.717827623023524,1,The Adapters
BRA,2022,42.32158324444789,1,The Adapters
BRA,2023,42.98572381231926,1,The Adapters
BRA,2024,43.729889798284646,0,The Wins
BRA,2025,43.93400936315568,1,The Adapters
BRB,2000,34.90654123694818,1,The Adapters
BRB,2001,51.29820899376071,1,The Adapters
BRB,2002,51.46967785434845,1,The Adapters
BRB,2003,55.86147883254976,1,The Adapters
BRB,2004,55.61991255965765,1,The Adapters
BRB,2005,54.162161736697854,0,The Wins
BRB,2006,49.865962365039906,1,The Adapters
BRB,2007,53.543473789811934,1,The Adapters
BRB,2008,59.10036561361364,1,The Adapters
BRB,2009,50.88837111344747,1,The Adapters
BRB,2010,58.8757400610814,1,The Adapters
BRB,2011,58.595734700030654,1,The Adapters
BRB,2012,58.7689845521346,1,The Adapters
BRB,2013,58.12460432897883,0,The Wins
BRB,2014,57.918273316656574,1,The Adapters
BRB,2015,57.94000349226069,0,The Wins
BRB,2016,56.86058995497791,1,The Adapters
BRB,2017,56.75828378717327,0,The Wins
BRB,2018,57.705701736682514,1,The Adapters
BRB,2019,56.274943527048435,0,The Wins
BRB,2020,62.409177730473175,1,The Adapters
BRB,2021,59.548061820734375,1,The Adapters
BRB,2022,54.39982207803412,1,The Adapters
BRB,2023,55.51757076736716,0,The Wins
BRB,2024,55.10234034704,0,The Wins
BRB,2025,55.27747656357749,0,The Wins
BRN,2000,33.285661809899025,1,The Adapters
BRN,2001,23.78670668889044,1,The Adapters
BRN,2002,23.77758190206358,1,The Adapters
BRN,2003,23.86084905725776,1,The Adapters
BRN,2004,25.2127836021687,1,The Adapters
BRN,2005,24.261156434248495,1,The Adapters
BRN,2006,22.532720335826028,0,The Wins
BRN,2007,22.490772427566608,1,The Adapters
BRN,2008,22.20679916449172,0,The Wins
BRN,2009,22.813022972120297,1,The Adapters
BRN,2010,19.792456458445777,1,The Adapters
BRN,2011,15.117422260500673,1,The Adapters
BRN,2012,15.4112302803032,1,The Adapters
BRN,2013,16.847466134076008,1,The Adapters
BRN,2014,19.29485151425632,1,The Adapters
BRN,2015,26.47355180232453,1,The Adapters
BRN,2016,31.933552375942114,1,The Adapters
BRN,2017,29.043310586754234,1,The Adapters
BRN,2018,29.370554283121532,1,The Adapters
BRN,2019,28.26845961977933,1,The Adapters
BRN,2020,34.30303239295106,1,The Adapters
BRN,2021,31.491361663009133,1,The Adapters
BRN,2022,23.98424899807349,1,The Adapters
BRN,2023,30.76267432479331,1,The Adapters
BRN,2024,31.158464238080864,1,The Adapters
BRN,2025,32.16932970166575,1,The Adapters
BTN,2000,37.20858911252627,2,The Falls
BTN,2001,49.3865291111612,2,The Falls
BTN,2002,48.34942280017255,2,The Falls
BTN,2003,47.665896837421805,2,The Falls
BTN,2004,48.468918071556274,2,The Falls
BTN,2005,47.70554273229195,2,The Falls
BTN,2006,47.60630473058237,2,The Falls
BTN,2007,50.32979471409419,2,The Falls
BTN,2008,48.756037790970495,2,The Falls
BTN,2009,48.82379516244407,2,The Falls
BTN,2010,47.32778387869045,2,The Falls
BTN,2011,46.26017253919162,2,The Falls
BTN,2012,46.81374716759801,2,The Falls
BTN,2013,47.949466530427124,2,The Falls
BTN,2014,48.25666040194313,2,The Falls
BTN,2015,50.17846363662407,2,The Falls
BTN,2016,50.76153965067138,2,The Falls
BTN,2017,51.238387836529476,2,The Falls
BTN,2018,51.134319564971165,2,The Falls
BTN,2019,47.93533134246544,2,The Falls
BTN,2020,51.1136930061234,2,The Falls
BTN,2021,64.70020973368086,2,The Falls
BTN,2022,63.710489393176495,2,The Falls
BTN,2023,63.52105322739856,2,The Falls
BTN,2024,63.63817262696123,2,The Falls
BTN,2025,63.05343742141202,2,The Falls
BWA,2000,22.335019385398745,2,The Falls
BWA,2001,21.501400876929434,2,The Falls
BWA,2002,23.29547381527193,2,The Falls
BWA,2003,24.48493634545168,2,The Falls
BWA,2004,22.69808004377096,2,The Falls
BWA,2005,19.507348332004792,2,The Falls
BWA,2006,19.846675761300713,2,The Falls
BWA,2007,18.7731999255603,2,The Falls
BWA,2008,19.59138246440376,2,The Falls
BWA,2009,22.42549026822559,2,The Falls
BWA,2010,26.890244730745767,2,The Falls
BWA,2011,26.078119515104277,2,The Falls
BWA,2012,28.60961527965207,2,The Falls
BWA,2013,28.436665235297838,1,The Adapters
BWA,2014,25.880844088265647,1,The Adapters
BWA,2015,28.419379663050382,1,The Adapters
BWA,2016,25.084954688343363,1,The Adapters
BWA,2017,27.30591782090167,2,The Falls
BWA,2018,28.060714467918817,2,The Falls
BWA,2019,46.38994316220832,2,The Falls
BWA,2020,50.838116651302364,1,The Adapters
BWA,2021,50.21817933996603,2,The Falls
BWA,2022,38.945520181535585,1,The Adapters
BWA,2023,41.78036250107393,2,The Falls
BWA,2024,39.678096171498915,1,The Adapters
BWA,2025,39.37560677054541,1,The Adapters
CAF,2000,32.98351997218785,2,The Falls
CAF,2001,29.299627330347256,2,The Falls
CAF,2002,29.308503954993974,2,The Falls
CAF,2003,29.246757377207338,2,The Falls
CAF,2004,26.02866051863486,2,The Falls
CAF,2005,20.085649670906392,2,The Falls
CAF,2006,19.743576649364783,2,The Falls
CAF,2007,19.90509930784102,2,The Falls
CAF,2008,19.246506812827093,2,The Falls
CAF,2009,19.000122796420023,2,The Falls
CAF,2010,18.0043763242569,2,The Falls
CAF,2011,17.894250033671614,2,The Falls
CAF,2012,29.33660528781265,2,The Falls
CAF,2013,37.8593231052523,2,The Falls
CAF,2014,32.090249116790645,2,The Falls
CAF,2015,33.52709634400975,2,The Falls
CAF,2016,30.947020304661148,2,The Falls
CAF,2017,33.903965527869964,2,The Falls
CAF,2018,30.853246970882548,2,The Falls
CAF,2019,28.602776368583903,2,The Falls
CAF,2020,29.455106518752235,2,The Falls
CAF,2021,30.04646540088541,2,The Falls
CAF,2022,31.448808580696607,2,The Falls
CAF,2023,31.83549262964589,2,The Falls
CAF,2024,31.657185847150988,2,The Falls
CAF,2025,36.730781359151536,2,The Falls
CAN,2000,44.86980903822199,0,The Wins
CAN,2001,68.80556311957243,0,The Wins
CAN,2002,68.703035405172,0,The Wins
CAN,2003,67.9888787201811,0,The Wins
CAN,2004,67.84231924953048,0,The Wins
CAN,2005,66.98070613578696,0,The Wins
CAN,2006,66.33188661097171,0,The Wins
CAN,2007,67.58672369926644,0,The Wins
CAN,2008,66.79339240092753,0,The Wins
CAN,2009,71.21375167895785,0,The Wins
CAN,2010,69.89267574477232,0,The Wins
CAN,2011,70.21187515030219,0,The Wins
CAN,2012,69.80483554590786,0,The Wins
CAN,2013,68.59813957297067,0,The Wins
CAN,2014,68.6738548694142,0,The Wins
CAN,2015,70.49028546303397,0,The Wins
CAN,2016,71.58667372596518,0,The Wins
CAN,2017,69.19545933112428,0,The Wins
CAN,2018,71.37913390630602,0,The Wins
CAN,2019,73.09431176792626,0,The Wins
CAN,2020,81.74949106269158,0,The Wins
CAN,2021,74.43231710670088,0,The Wins
CAN,2022,69.3796326909988,0,The Wins
CAN,2023,71.629701998988,0,The Wins
CAN,2024,72.52375383291462,0,The Wins
CAN,2025,72.1994638631809,0,The Wins
CEB,2000,30.57486161889092,2,The Falls
CEB,2001,27.222658746409145,2,The Falls
CEB,2002,31.638689487038985,1,The Adapters
CEB,2003,36.41333958013534,1,The Adapters
CEB,2004,30.70188171114357,1,The Adapters
CEB,2005,32.90182224831416,1,The Adapters
CEB,2006,31.085443665141057,1,The Adapters
CEB,2007,28.247974406289195,1,The Adapters
CEB,2008,31.163917072157986,1,The Adapters
CEB,2009,31.78810189661571,1,The Adapters
CEB,2010,31.2917307983989,1,The Adapters
CEB,2011,34.207415965272986,1,The Adapters
CEB,2012,37.06907883080077,1,The Adapters
CEB,2013,36.24131031572924,1,The Adapters
CEB,2014,37.647397850888744,1,The Adapters
CEB,2015,31.56991316908062,1,The Adapters
CEB,2016,31.168849107293557,1,The Adapters
CEB,2017,33.36560116224516,1,The Adapters
CEB,2018,34.57560540671761,1,The Adapters
CEB,2019,31.118323198457848,1,The Adapters
CEB,2020,34.5985581352615,1,The Adapters
CEB,2021,37.54866033118374,1,The Adapters
CEB,2022,38.02115079785874,1,The Adapters
CEB,2023,42.42127868721009,1,The Adapters
CEB,2024,39.891499845763995,1,The Adapters
CEB,2025,39.864948871370444,1,The Adapters
CHE,2000,46.34658563656128,0,The Wins
CHE,2001,78.16497383371163,0,The Wins
CHE,2002,82.21989531709026,0,The Wins
CHE,2003,82.10490752863005,0,The Wins
CHE,2004,81.81474906628024,0,The Wins
CHE,2005,80.4109526849588,0,The Wins
CHE,2006,71.9753755482634,0,The Wins
CHE,2007,69.64917279510942,0,The Wins
CHE,2008,70.80141450941383,0,The Wins
CHE,2009,75.26837864292146,0,The Wins
CHE,2010,73.274695299958,0,The Wins
CHE,2011,75.85651735098345,0,The Wins
CHE,2012,77.2995722019507,0,The Wins
CHE,2013,76.397768269466,0,The Wins
CHE,2014,75.92054450354583,0,The Wins
CHE,2015,76.9926040370888,0,The Wins
CHE,2016,74.82878822795786,0,The Wins
CHE,2017,76.51816170874757,0,The Wins
CHE,2018,73.81330653971719,0,The Wins
CHE,2019,72.110488500428,0,The Wins
CHE,2020,74.85548132215045,0,The Wins
CHE,2021,74.34916870173348,0,The Wins
CHE,2022,73.90853888943771,0,The Wins
CHE,2023,74.72045831522375,0,The Wins
CHE,2024,75.83082555764449,0,The Wins
CHE,2025,75.75351941750338,0,The Wins
CHI,2000,46.22232212964575,0,The Wins
CHI,2001,54.152386935729105,0,The Wins
CHI,2002,35.42320726685629,0,The Wins
CHI,2003,54.12301187526071,0,The Wins
CHI,2004,51.606651577837006,0,The Wins
CHI,2005,44.46498589500052,0,The Wins
CHI,2006,45.38697545555485,0,The Wins
CHI,2007,49.55935459729126,0,The Wins
CHI,2008,49.551477555377566,0,The Wins
CHI,2009,59.009928506606634,0,The Wins
CHI,2010,55.46921163099341,0,The Wins
CHI,2011,48.95192486231727,0,The Wins
CHI,2012,41.42303762759688,0,The Wins
CHI,2013,40.490333558282614,0,The Wins
CHI,2014,43.68798495964605,0,The Wins
CHI,2015,47.703096386484404,0,The Wins
CHI,2016,37.06524200728876,0,The Wins
CHI,2017,43.27337607711503,0,The Wins
CHI,2018,54.96398172120607,0,The Wins
CHI,2019,39.52820642657423,0,The Wins
CHI,2020,39.61798099301979,0,The Wins
CHI,2021,41.794104433971846,0,The Wins
CHI,2022,40.59279823828016,0,The Wins
CHI,2023,43.36912818739642,0,The Wins
CHI,2024,43.368178005490975,0,The Wins
CHI,2025,43.36747114474492,0,The Wins
CHL,2000,27.182934357795236,2,The Falls
CHL,2001,38.428695219895076,2,The Falls
CHL,2002,38.58411518724996,2,The Falls
CHL,2003,39.1308864199814,2,The Falls
CHL,2004,38.24131463531978,2,The Falls
CHL,2005,35.179620000939885,2,The Falls
CHL,2006,32.88581799584183,2,The Falls
CHL,2007,32.391331202170434,1,The Adapters
CHL,2008,36.9810755384239,2,The Falls
CHL,2009,38.22258124550353,1,The Adapters
CHL,2010,34.77527411286476,1,The Adapters
CHL,2011,35.492874101582544,1,The Adapters
CHL,2012,36.51443845756332,1,The Adapters
CHL,2013,37.8287471690034,1,The Adapters
CHL,2014,38.963666818330736,1,The Adapters
CHL,2015,41.204065660226824,1,The Adapters
CHL,2016,42.53754168084359,1,The Adapters
CHL,2017,43.32845171238156,1,The Adapters
CHL,2018,45.25782933175423,1,The Adapters
CHL,2019,46.03228533511118,1,The Adapters
CHL,2020,42.765596208584704,0,The Wins
CHL,2021,40.4855721642485,1,The Adapters
CHL,2022,46.21009077599541,1,The Adapters
CHL,2023,47.90831664070439,1,The Adapters
CHL,2024,46.250263794909756,1,The Adapters
CHL,2025,46.206158000823706,1,The Adapters
CHN,2000,31.532053901431862,2,The Falls
CHN,2001,43.893915614148526,2,The Falls
CHN,2002,43.673915606880136,2,The Falls
CHN,2003,45.20881505572896,1,The Adapters
CHN,2004,44.90126741070554,1,The Adapters
CHN,2005,51.09169519880808,1,The Adapters
CHN,2006,46.143088550664686,1,The Adapters
CHN,2007,45.47640731597389,1,The Adapters
CHN,2008,44.68549787153925,1,The Adapters
CHN,2009,44.9384583372845,1,The Adapters
CHN,2010,42.25559465345644,1,The Adapters
CHN,2011,44.0857889378842,1,The Adapters
CHN,2012,44.473894612121654,1,The Adapters
CHN,2013,46.86905584816156,1,The Adapters
CHN,2014,47.37619858547169,1,The Adapters
CHN,2015,48.04813083926286,1,The Adapters
CHN,2016,46.74821906586922,1,The Adapters
CHN,2017,45.850467189459444,1,The Adapters
CHN,2018,46.20724194180693,1,The Adapters
CHN,2019,46.691482064736746,1,The Adapters
CHN,2020,47.287289793636056,1,The Adapters
CHN,2021,48.09547399242614,1,The Adapters
CHN,2022,49.2384777340827,1,The Adapters
CHN,2023,48.329983935500685,1,The Adapters
CHN,2024,48.289405566658075,1,The Adapters
CHN,2025,48.17511863301941,1,The Adapters
CIV,2000,29.812905536316485,2,The Falls
CIV,2001,25.12461563565801,2,The Falls
CIV,2002,25.743451672852952,2,The Falls
CIV,2003,24.505130713470447,2,The Falls
CIV,2004,24.398020051915513,2,The Falls
CIV,2005,24.881795864866774,2,The Falls
CIV,2006,23.423097228585483,2,The Falls
CIV,2007,23.96352069370743,2,The Falls
CIV,2008,22.132042573023295,2,The Falls
CIV,2009,23.17334975399867,2,The Falls
CIV,2010,23.145697688779133,2,The Falls
CIV,2011,20.026681142902206,2,The Falls
CIV,2012,22.24480298683103,2,The Falls
CIV,2013,21.655164815693766,2,The Falls
CIV,2014,21.672007613735378,2,The Falls
CIV,2015,22.03027944399094,2,The Falls
CIV,2016,22.521710633260565,2,The Falls
CIV,2017,23.29244599430667,2,The Falls
CIV,2018,26.319682881613943,2,The Falls
CIV,2019,25.991652911365144,2,The Falls
CIV,2020,27.01081483996182,2,The Falls
CIV,2021,28.38409500302751,2,The Falls
CIV,2022,29.94908853417804,2,The Falls
CIV,2023,28.95431150065194,2,The Falls
CIV,2024,29.048495836063488,2,The Falls
CIV,2025,30.62237254911601,2,The Falls
CMR,2000,30.955916812651406,2,The Falls
CMR,2001,44.96226249808464,2,The Falls
CMR,2002,44.72939415003832,2,The Falls
CMR,2003,44.649707360376595,2,The Falls
CMR,2004,44.00847162942248,2,The Falls
CMR,2005,44.961576773607725,2,The Falls
CMR,2006,44.32674133852726,2,The Falls
CMR,2007,44.69290617385945,2,The Falls
CMR,2008,43.389860205368755,2,The Falls
CMR,2009,42.006486532594614,2,The Falls
CMR,2010,42.712118869681625,2,The Falls
CMR,2011,38.76042586263688,2,The Falls
CMR,2012,37.669440331102024,2,The Falls
CMR,2013,37.16322782701907,2,The Falls
CMR,2014,37.43675954984562,2,The Falls
CMR,2015,34.527758268936374,2,The Falls
CMR,2016,34.03149921493595,2,The Falls
CMR,2017,32.81519976292246,2,The Falls
CMR,2018,34.861798680939344,2,The Falls
CMR,2019,34.83341612799481,2,The Falls
CMR,2020,35.473124905696835,2,The Falls
CMR,2021,35.28076362602175,2,The Falls
CMR,2022,34.8683783074949,2,The Falls
CMR,2023,35.237553627361166,2,The Falls
CMR,2024,34.98991360655172,2,The Falls
CMR,2025,43.73443453805157,2,The Falls
COD,2000,29.93524473851872,2,The Falls
COD,2001,32.26539727203274,2,The Falls
COD,2002,31.036872344973055,2,The Falls
COD,2003,31.189495258584277,2,The Falls
COD,2004,32.152262831188345,2,The Falls
COD,2005,33.030474003207885,2,The Falls
COD,2006,31.38128109162744,2,The Falls
COD,2007,29.55257033702256,2,The Falls
COD,2008,30.299101814931173,2,The Falls
COD,2009,30.394513751481117,2,The Falls
COD,2010,28.769222419522343,2,The Falls
