iso_alpha3,year,comp_A_raw,comp_B_raw,comp_C_raw,comp_A_norm,comp_B_norm,comp_C_norm,hisi_raw,hisi_score,ai_exposure_proxy,digital_human_capital,social_buffer_index,tech_vulnerability_index,economic_resilience,gini_index,labor_income_share_pct,cluster_raw,cluster_label
ABW,2024,1.0287032013022244,16.309616880366953,26.580759543979806,0.3356863687172134,0.24304292551254858,0.4971262730226159,0.19824526111710977,36.021577178476996,39.87778827690537,56.074,16.309616880366953,33.34444889619503,4.782579548774739,36.86,37.91799999999999,1,The Adapters
AFE,2000,1.0749061032863851,11.33846102249102,7.955692382614484,0.3547627606015675,0.15623592608833808,0.1298516466588157,0.23387984599882186,41.59621937430026,8.661266901035066,29.110000000000003,11.33846102249102,8.14632000702187,2.833021191282398,34.08,36.6328,2,The Falls
AFE,2001,1.0624679113185533,12.1769536901053,7.791698245559981,0.3496272428284084,0.1708777990441979,0.12661778527776868,0.23545633929166987,41.842844557697674,8.46578263786301,28.872,12.1769536901053,7.962458063690446,2.788662811768799,34.279999999999994,36.4214,2,The Falls
AFE,2002,1.024407158836689,11.66261381180669,7.728959883271187,0.3339126058991879,0.16189632616428837,0.1253806241782323,0.22391041625419666,40.03661081123811,8.391223002428557,28.872,11.66261381180669,7.892331296232979,2.8132798963134467,35.760000000000005,36.6328,2,The Falls
AFE,2003,1.1299444787168416,12.65718086622465,7.770837380493083,0.37748716909758645,0.17926359128099462,0.12620642212097086,0.25414167948237615,44.765962259677174,8.440977336579031,28.666,12.65718086622465,7.939127536593339,2.912141953569129,32.42,36.6328,2,The Falls
AFE,2004,1.013958797327394,12.14431774506856,8.78238586294334,0.3295986552566711,0.17030790573507454,0.1461535228600993,0.22099757209028736,39.5809281074859,9.656479441709669,32.642,12.14431774506856,9.051886705115496,2.9891471424205203,35.92,36.4214,2,The Falls
AFE,2005,1.005560463832137,12.04208426135061,9.2220872334829,0.3261311262909376,0.1685226907436397,0.1548241577188855,0.21731093012517053,39.00419317629885,10.196657457724156,34.142,12.04208426135061,9.557742115804828,3.0523491744412827,36.22,36.4214,2,The Falls
AFE,2006,1.00334435261708,12.11920792145622,9.371404177133032,0.3252161316870872,0.16986943458144832,0.15776859406447055,0.21676461307326675,38.918727831327104,10.381659189007507,34.4,12.11920792145622,9.731151769499162,3.088903416241612,36.3,36.4214,2,The Falls
AFE,2007,1.023073033707865,12.18603545759866,10.497132472934304,0.33336176833948367,0.17103638610284297,0.1799672490086636,0.2188832913818642,39.250171947701375,11.796989379480532,39.426,12.18603545759866,11.018547739028874,3.151329452536788,35.6,36.4214,2,The Falls
AFE,2008,0.972274426054458,12.53432366775302,10.330051372660293,0.31238788780037485,0.17711824217871486,0.17667251465179204,0.20880375551535318,37.67333848262,11.583228341211438,38.184,12.53432366775302,10.818892036277354,3.1961573183390586,37.46,36.4214,2,The Falls
