iso_alpha3,year,labor_income_share_pct,working_poverty_rate,youth_unemployment_rate,youth_lfp_rate
JAM,2024,54.171,0.766,3.151,37.444
JAM,2025,53.447,0.77,3.286,37.497
JOR,2000,,0.679,13.7,31.138
JOR,2001,,0.679,14.7,30.923
JOR,2002,,0.543,15.3,30.807
JOR,2003,,0.827,14.5,30.593
JOR,2004,43.751,0.33,14.626,30.355
JOR,2005,43.315,0.182,14.8,30.119
JOR,2006,42.92,0.1,14.0,29.99
JOR,2007,44.092,0.157,13.1,29.955
JOR,2008,42.242,0.1,12.7,29.69
JOR,2009,44.482,0.084,12.9,29.518
JOR,2010,42.075,0.1,12.5,29.385
JOR,2011,42.737,0.067,12.9,29.253
JOR,2012,43.126,0.041,12.2,29.091
JOR,2013,42.67,0.067,12.6,29.092
JOR,2014,42.221,0.013,11.9,29.255
JOR,2015,42.959,0.107,13.075,29.344
JOR,2016,43.955,0.139,15.275,29.286
JOR,2017,45.277,0.144,18.12,29.154
JOR,2018,44.184,0.056,18.257,26.385
JOR,2019,44.792,0.099,16.801,25.684
JOR,2020,45.961,0.072,19.213,24.785
JOR,2021,45.308,0.002,19.837,23.803
JOR,2022,45.606,0.054,18.2,24.0
JOR,2023,45.85,0.173,16.62,25.614
JOR,2024,45.977,0.172,16.693,25.325
JOR,2025,45.9,0.169,16.535,25.24
JPN,2000,,,4.748,47.003
JPN,2001,,,5.02,46.208
JPN,2002,,,5.386,45.412
JPN,2003,,,5.251,44.7
JPN,2004,53.715,,4.734,43.997
JPN,2005,54.041,,4.446,44.538
JPN,2006,54.614,,4.192,44.868
JPN,2007,54.349,,3.888,44.684
JPN,2008,55.484,,4.002,44.447
JPN,2009,56.211,,5.068,43.541
JPN,2010,54.368,,5.102,43.026
JPN,2011,55.233,,4.55,42.629
JPN,2012,54.821,,4.358,41.5
JPN,2013,54.133,,4.038,42.47
JPN,2014,53.62,,3.589,42.956
JPN,2015,52.395,,3.385,42.918
JPN,2016,52.879,,3.132,44.799
JPN,2017,52.748,,2.822,44.595
JPN,2018,54.364,,2.467,47.392
JPN,2019,55.1,,2.351,49.082
JPN,2020,56.322,,2.809,48.545
JPN,2021,56.215,,2.808,48.521
JPN,2022,56.321,,2.614,48.616
JPN,2023,54.351,,2.6,49.892
JPN,2024,54.809,,2.5,50.796
JPN,2025,54.409,,2.451,51.157
KAZ,2000,,17.305,12.75,54.105
KAZ,2001,,16.428,10.43,52.319
KAZ,2002,,12.514,9.33,51.094
KAZ,2003,,9.166,8.78,50.564
KAZ,2004,49.94,5.193,8.4,49.482
KAZ,2005,48.882,1.875,8.13,48.84
KAZ,2006,46.573,0.915,7.79,48.199
KAZ,2007,50.6,0.1,7.26,47.558
KAZ,2008,47.566,0.1,6.63,46.918
KAZ,2009,49.524,0.1,6.55,46.921
KAZ,2010,49.865,0.1,5.77,46.348
KAZ,2011,47.194,0.1,5.39,45.799
KAZ,2012,46.69,0.1,5.29,45.501
KAZ,2013,43.324,0.1,5.2,45.117
KAZ,2014,43.33,0.1,5.06,44.894
KAZ,2015,43.392,0.1,4.93,44.924
KAZ,2016,40.908,0.1,4.96,44.966
KAZ,2017,41.175,0.1,4.9,44.764
KAZ,2018,41.045,0.1,4.85,44.562
KAZ,2019,41.076,0.1,4.8,44.33
KAZ,2020,41.882,0.1,4.89,43.489
KAZ,2021,41.769,0.1,5.568,43.781
KAZ,2022,41.24,0.1,4.86,44.541
KAZ,2023,41.336,0.1,4.835,44.693
KAZ,2024,41.578,0.1,4.833,44.814
KAZ,2025,41.333,0.1,4.771,44.828
KEN,2000,,30.569,2.884,48.673
KEN,2001,,31.722,2.876,48.449
KEN,2002,,34.018,2.916,48.225
KEN,2003,,35.513,2.869,48.001
KEN,2004,52.797,36.274,2.844,47.777
KEN,2005,51.868,37.037,2.739,47.553
KEN,2006,51.792,36.382,2.673,47.329
KEN,2007,49.629,35.508,2.642,47.104
KEN,2008,44.561,35.232,2.751,46.88
KEN,2009,44.526,34.729,2.816,46.655
KEN,2010,46.024,33.916,2.793,46.431
KEN,2011,43.518,33.249,2.699,46.207
KEN,2012,43.179,32.624,2.678,45.983
KEN,2013,43.325,32.026,2.762,45.759
KEN,2014,43.221,31.311,2.767,45.535
KEN,2015,40.945,30.634,2.762,45.311
KEN,2016,38.445,30.374,2.757,45.087
KEN,2017,38.15,32.084,3.542,42.566
KEN,2018,37.813,32.66,4.284,40.085
KEN,2019,37.24,33.261,5.014,37.653
KEN,2020,36.723,36.567,5.613,36.583
KEN,2021,35.913,38.628,5.693,36.177
KEN,2022,34.981,37.14,5.565,36.497
KEN,2023,33.907,35.381,5.409,36.362
KEN,2024,33.319,34.025,5.487,35.563
KEN,2025,33.276,33.058,5.449,35.405
KGZ,2000,,61.728,2.143,53.492
KGZ,2001,,56.918,2.273,52.335
KGZ,2002,,53.491,2.416,52.593
KGZ,2003,,51.979,2.548,51.041
KGZ,2004,32.741,28.822,2.68,49.564
KGZ,2005,32.666,32.562,2.816,49.907
KGZ,2006,36.575,22.917,2.962,49.388
KGZ,2007,35.928,20.527,3.094,47.524
KGZ,2008,35.41,12.23,3.207,45.749
KGZ,2009,38.466,8.87,3.343,45.378
KGZ,2010,40.047,11.226,3.503,45.844
KGZ,2011,39.542,8.55,3.644,45.503
KGZ,2012,41.159,9.439,3.786,41.532
KGZ,2013,41.336,12.026,3.881,42.989
KGZ,2014,39.134,7.503,4.02,40.587
KGZ,2015,39.008,9.856,4.138,39.48
KGZ,2016,40.45,7.255,4.294,38.277
KGZ,2017,36.929,7.239,4.425,35.739
KGZ,2018,35.924,5.113,4.559,37.874
KGZ,2019,33.024,4.06,5.45,35.816
KGZ,2020,37.401,8.87,5.945,35.159
KGZ,2021,33.891,5.072,5.149,36.129
KGZ,2022,32.217,4.182,4.767,35.66
KGZ,2023,32.203,3.471,3.498,31.082
KGZ,2024,32.201,2.974,3.491,31.383
KGZ,2025,32.396,2.43,3.526,30.916
KHM,2000,,,0.745,72.067
KHM,2001,,,0.778,74.054
KHM,2002,,,0.862,75.946
KHM,2003,,,0.909,77.741
KHM,2004,43.372,,1.004,77.714
KHM,2005,43.136,,1.061,77.688
KHM,2006,43.906,,1.16,77.661
KHM,2007,44.384,,1.257,77.632
KHM,2008,45.541,,0.825,74.339
KHM,2009,46.997,,0.579,76.506
KHM,2010,47.434,,0.771,79.001
KHM,2011,46.499,,0.577,78.8
KHM,2012,47.003,,0.505,75.508
KHM,2013,47.415,,0.438,71.886
KHM,2014,45.877,,0.692,72.009
KHM,2015,46.311,,0.393,71.861
KHM,2016,46.503,,0.716,72.93
KHM,2017,46.402,,0.141,71.618
KHM,2018,46.215,,0.129,71.437
KHM,2019,46.277,,0.119,71.314
KHM,2020,46.037,,0.172,71.123
KHM,2021,44.945,,0.396,67.147
KHM,2022,45.623,,0.245,71.02
KHM,2023,46.179,,0.256,70.824
KHM,2024,45.989,,0.254,70.612
KHM,2025,46.225,,0.263,70.55
KOR,2000,,,4.063,30.516
KOR,2001,,,3.699,31.39
KOR,2002,,,3.046,32.073
KOR,2003,,,3.348,31.951
KOR,2004,57.039,,3.42,32.457
KOR,2005,57.939,,3.482,30.565
KOR,2006,58.366,,3.254,28.019
KOR,2007,57.556,,3.013,25.757
KOR,2008,57.304,,2.959,23.533
KOR,2009,56.532,,3.363,22.568
KOR,2010,54.679,,3.324,22.667
KOR,2011,55.401,,2.992,23.337
KOR,2012,55.914,,2.812,24.075
KOR,2013,56.106,,3.067,24.632
KOR,2014,56.824,,3.082,26.305
KOR,2015,57.013,,3.546,27.832
KOR,2016,56.593,,3.65,27.975
KOR,2017,56.223,,3.653,27.748
KOR,2018,57.099,,3.824,26.911
KOR,2019,58.687,,3.746,27.301
KOR,2020,59.226,,3.931,25.966
KOR,2021,57.469,,3.639,27.213
KOR,2022,58.278,,2.857,28.577
KOR,2023,58.77,,2.675,26.948
KOR,2024,58.128,,2.784,25.82
KOR,2025,58.681,,2.683,25.818
KWT,2000,,,0.8,33.523
KWT,2001,,,0.8,33.398
KWT,2002,,,1.1,33.249
KWT,2003,,,1.3,33.095
KWT,2004,28.143,,1.7,32.384
KWT,2005,23.16,,1.455,31.66
KWT,2006,21.014,,1.3,30.938
KWT,2007,22.482,,1.5,30.239
KWT,2008,21.231,,1.75,29.566
KWT,2009,28.834,,1.64,28.916
KWT,2010,27.657,,1.82,28.291
KWT,2011,24.337,,2.051,27.715
KWT,2012,24.484,,2.227,27.178
KWT,2013,26.005,,2.465,26.66
KWT,2014,29.078,,2.9,26.209
KWT,2015,40.257,,2.2,25.8
KWT,2016,42.388,,2.16,25.394
KWT,2017,40.125,,2.23,25.907
KWT,2018,37.171,,2.202,26.049
KWT,2019,38.209,,2.213,26.079
KWT,2020,46.401,,3.489,24.074
KWT,2021,38.873,,2.97,24.423
KWT,2022,32.747,,2.133,25.292
KWT,2023,38.765,,2.08,25.486
KWT,2024,38.98,,2.151,25.593
KWT,2025,37.739,,2.181,25.68
LAO,2000,,48.786,2.045,59.814
LAO,2001,,44.842,1.881,59.389
LAO,2002,,41.292,1.775,58.941
LAO,2003,,39.543,1.639,58.469
LAO,2004,48.853,38.618,1.498,57.957
LAO,2005,48.653,37.15,1.35,57.371
LAO,2006,48.293,35.224,1.199,56.639
LAO,2007,48.486,33.823,1.068,56.004
LAO,2008,48.412,30.962,0.944,55.342
LAO,2009,48.455,28.135,0.835,54.71
LAO,2010,48.207,25.322,0.708,53.968
LAO,2011,48.284,22.828,0.96,53.273
LAO,2012,48.262,20.739,1.208,52.576
LAO,2013,48.242,19.3,1.469,51.875
LAO,2014,48.311,18.176,1.733,51.213
LAO,2015,48.363,17.252,2.006,50.595
LAO,2016,48.394,16.49,2.634,50.015
LAO,2017,48.395,15.757,3.268,49.449
LAO,2018,48.511,14.929,2.897,50.257
LAO,2019,48.659,14.254,2.531,51.123
LAO,2020,48.463,14.497,2.349,51.924
LAO,2021,48.328,14.342,2.08,53.451
LAO,2022,49.061,14.006,1.209,54.527
LAO,2023,48.696,13.226,1.186,54.297
LAO,2024,48.519,12.542,1.174,54.053
LAO,2025,48.703,12.128,1.187,54.162
LBN,2000,,0.1,8.641,31.771
LBN,2001,,0.1,8.499,31.561
LBN,2002,,0.1,8.248,31.349
LBN,2003,,0.1,8.061,31.131
LBN,2004,43.254,0.1,7.85,30.836
LBN,2005,43.56,0.1,8.249,30.814
LBN,2006,43.659,0.1,8.679,30.792
LBN,2007,43.099,0.1,8.98,30.769
LBN,2008,43.124,0.1,7.666,31.438
LBN,2009,43.041,0.1,6.355,32.114
LBN,2010,43.21,0.1,6.768,32.798
LBN,2011,43.74,0.1,7.352,33.49
LBN,2012,43.613,0.1,7.952,34.188
LBN,2013,43.518,0.1,8.477,34.893
LBN,2014,43.615,0.1,8.84,35.604
LBN,2015,43.761,0.1,9.312,36.321
LBN,2016,43.672,0.1,9.794,37.038
LBN,2017,43.709,0.1,10.258,37.754
LBN,2018,43.9,0.1,10.755,38.47
LBN,2019,44.252,0.1,11.301,39.191
LBN,2020,45.916,0.1,13.252,38.958
LBN,2021,43.5,2.299,12.715,36.957
LBN,2022,43.834,2.823,11.105,34.272
LBN,2023,43.973,3.02,10.985,34.323
LBR,2000,,48.422,2.018,58.148
LBR,2001,,48.355,2.104,58.045
LBR,2002,,47.819,2.222,57.976
LBR,2003,,64.809,2.42,57.952
LBR,2004,36.434,64.176,2.424,57.977
LBR,2005,36.036,63.69,2.413,58.053
LBR,2006,35.618,62.376,2.28,58.18
LBR,2007,35.389,61.697,2.232,58.324
LBR,2008,35.735,55.937,2.221,58.32
LBR,2009,35.999,52.535,2.241,58.257
LBR,2010,35.863,47.392,2.266,58.22
LBR,2011,35.514,41.895,2.211,57.583
LBR,2012,35.507,36.821,2.146,57.13
LBR,2013,35.365,34.112,2.08,57.27
LBR,2014,36.523,30.642,2.079,57.284
LBR,2015,36.604,32.518,2.557,57.15
LBR,2016,36.802,33.883,3.081,56.943
LBR,2017,36.178,33.475,3.067,56.737
LBR,2018,36.358,33.792,3.058,56.46
LBR,2019,36.891,35.745,3.071,56.086
LBR,2020,37.329,37.788,4.102,55.061
LBR,2021,36.324,36.773,3.844,55.381
LBR,2022,35.724,35.799,2.956,55.689
LBR,2023,35.742,34.694,2.905,55.535
LBR,2024,35.822,33.606,2.914,55.388
LBR,2025,35.706,32.684,2.884,55.313
LBY,2000,,,19.275,18.355
LBY,2001,,,19.239,18.286
LBY,2002,,,19.281,18.218
LBY,2003,,,19.074,18.148
LBY,2004,13.318,,18.938,18.078
LBY,2005,13.221,,18.66,18.008
LBY,2006,13.286,,18.805,17.931
LBY,2007,16.075,,18.771,17.852
LBY,2008,13.876,,19.041,17.782
LBY,2009,21.258,,19.29,17.717
LBY,2010,20.692,,19.321,17.653
LBY,2011,48.588,,19.504,17.622
LBY,2012,27.007,,19.03,17.599
LBY,2013,36.057,,19.311,17.547
LBY,2014,54.349,,19.295,17.496
LBY,2015,61.673,,19.69,17.448
LBY,2016,63.697,,19.559,17.402
LBY,2017,51.214,,19.053,17.363
LBY,2018,46.187,,18.865,17.331
LBY,2019,45.461,,19.087,17.296
LBY,2020,47.267,,19.651,15.412
LBY,2021,45.372,,19.779,15.851
LBY,2022,45.286,,19.238,16.977
LBY,2023,44.511,,18.713,16.856
LBY,2024,44.858,,19.085,16.734
LBY,2025,44.28,,18.758,16.732
LCA,2000,,,16.49,61.044
LCA,2001,,,18.538,61.366
LCA,2002,,,20.39,61.447
LCA,2003,,,22.18,61.293
LCA,2004,46.836,,20.97,60.96
LCA,2005,47.393,,18.7,61.084
LCA,2006,46.924,,16.0,60.814
LCA,2007,47.256,,14.0,60.814
LCA,2008,47.029,,12.72,60.62
LCA,2009,47.592,,15.37,60.873
LCA,2010,47.37,,17.118,60.918
LCA,2011,47.086,,18.86,60.728
LCA,2012,47.406,,19.06,60.799
LCA,2013,47.53,,22.21,60.886
LCA,2014,47.303,,21.583,60.828
LCA,2015,47.392,,20.84,60.85
LCA,2016,47.153,,19.932,60.686
LCA,2017,47.157,,19.136,60.524
LCA,2018,47.185,,19.329,61.916
LCA,2019,47.474,,15.613,55.984
LCA,2020,49.703,,25.224,45.714
LCA,2021,45.321,,20.514,55.693
LCA,2022,45.929,,15.934,58.966
LCA,2023,47.39,,12.094,59.701
LCA,2024,47.207,,10.199,60.642
LCA,2025,47.412,,9.452,60.647
LKA,2000,,16.801,7.74,43.48
LKA,2001,,18.441,7.9,42.584
LKA,2002,,17.829,8.76,41.693
LKA,2003,,16.184,8.22,40.809
LKA,2004,34.581,14.555,8.38,39.931
LKA,2005,34.676,12.93,7.67,39.059
LKA,2006,35.635,11.284,6.5,38.194
LKA,2007,35.658,9.939,5.97,37.335
LKA,2008,36.124,8.732,5.22,36.483
LKA,2009,35.974,7.48,5.85,35.637
LKA,2010,35.78,6.788,4.784,34.797
LKA,2011,35.54,6.286,4.118,33.745
LKA,2012,35.187,5.842,3.88,33.399
LKA,2013,36.031,5.051,4.186,32.883
LKA,2014,36.056,4.296,4.157,31.346
LKA,2015,36.22,4.043,4.519,33.401
LKA,2016,36.059,3.527,4.242,32.514
LKA,2017,33.701,3.152,4.046,32.77
LKA,2018,37.086,2.527,4.318,29.896
LKA,2019,36.069,2.581,4.67,30.499
LKA,2020,38.365,3.042,5.364,28.913
LKA,2021,36.045,2.735,4.981,26.181
LKA,2022,33.984,3.439,4.528,25.14
LKA,2023,29.337,3.533,4.528,25.123
LKA,2024,28.16,3.204,4.239,25.049
LKA,2025,28.146,2.917,4.005,24.841
LSO,2000,,59.788,16.169,63.42
LSO,2001,,61.307,16.081,62.078
LSO,2002,,63.483,16.079,60.717
LSO,2003,,63.261,16.056,59.339
LSO,2004,53.313,60.662,16.154,57.947
LSO,2005,51.346,55.703,16.031,56.542
LSO,2006,48.714,51.158,16.054,55.128
LSO,2007,46.765,47.811,15.942,53.706
LSO,2008,46.703,43.066,15.851,52.279
LSO,2009,50.891,44.374,16.115,50.848
LSO,2010,50.969,40.744,16.068,49.418
LSO,2011,49.887,37.503,16.115,47.988
LSO,2012,51.816,33.312,15.761,46.563
LSO,2013,54.505,32.38,15.926,45.144
LSO,2014,54.518,35.938,16.066,43.465
LSO,2015,54.054,33.771,16.223,41.804
LSO,2016,53.886,31.551,16.138,40.163
LSO,2017,56.049,30.894,16.379,38.549
LSO,2018,55.518,31.738,16.614,36.965
LSO,2019,55.504,32.375,16.876,35.415
LSO,2020,56.53,35.194,18.385,35.081
LSO,2021,54.61,34.813,18.214,35.439
LSO,2022,54.415,34.407,16.623,35.213
LSO,2023,54.384,34.196,16.348,35.113
LSO,2024,54.348,33.734,16.34,35.003
LSO,2025,54.583,33.633,16.315,34.633
LTU,2000,,,15.931,37.307
LTU,2001,,,16.84,33.045
LTU,2002,,,13.008,31.778
LTU,2003,,,12.874,32.295
LTU,2004,44.351,,10.684,25.804
LTU,2005,44.609,,8.325,25.195
LTU,2006,47.198,,5.78,26.289
LTU,2007,46.443,,4.25,27.063
LTU,2008,48.441,,5.826,30.023
LTU,2009,48.938,,13.785,29.311
LTU,2010,45.062,,17.814,28.433
LTU,2011,42.783,,15.39,28.165
LTU,2012,41.888,,13.365,29.294
LTU,2013,43.374,,11.77,31.518
LTU,2014,43.376,,10.698,34.221
LTU,2015,46.579,,9.12,33.834
LTU,2016,47.001,,7.862,35.356
LTU,2017,48.715,,7.073,35.056
LTU,2018,48.992,,6.147,36.491
LTU,2019,50.679,,6.255,37.327
LTU,2020,52.433,,8.487,36.601
LTU,2021,51.55,,7.112,36.301
LTU,2022,51.252,,5.955,36.304
LTU,2023,53.495,,6.841,35.77
LTU,2024,55.197,,6.851,36.788
LTU,2025,56.765,,6.731,36.924
LUX,2000,,,2.345,34.03
LUX,2001,,,1.805,34.486
LUX,2002,,,2.621,34.73
LUX,2003,,,3.675,30.36
LUX,2004,55.606,,5.113,28.016
LUX,2005,54.64,,4.488,28.879
LUX,2006,53.023,,4.731,28.929
LUX,2007,51.261,,4.065,28.984
LUX,2008,52.025,,5.06,29.047
LUX,2009,55.099,,5.194,32.974
LUX,2010,51.621,,4.423,26.579
LUX,2011,52.913,,5.122,25.16
LUX,2012,52.781,,5.03,27.088
LUX,2013,52.341,,6.045,26.348
LUX,2014,51.333,,6.044,27.535
LUX,2015,53.535,,6.796,35.52
LUX,2016,52.756,,6.669,30.457
LUX,2017,54.004,,5.523,30.802
LUX,2018,55.72,,5.589,33.128
LUX,2019,57.45,,5.592,34.645
LUX,2020,56.437,,6.766,32.376
LUX,2021,54.773,,5.571,36.2
LUX,2022,54.939,,4.588,33.43
LUX,2023,53.5,,5.184,35.718
LUX,2024,53.344,,6.4,37.33
LUX,2025,53.08,,6.343,37.685
LVA,2000,,,14.211,38.443
LVA,2001,,,13.821,37.395
LVA,2002,,,13.829,37.851
LVA,2003,,,12.061,38.871
LVA,2004,46.348,,11.708,36.973
LVA,2005,48.391,,10.033,38.046
LVA,2006,50.203,,7.03,40.899
LVA,2007,53.536,,6.052,42.637
LVA,2008,58.533,,7.739,42.866
LVA,2009,55.765,,17.515,41.249
LVA,2010,50.685,,19.482,39.754
LVA,2011,48.914,,16.206,37.481
LVA,2012,48.331,,15.047,40.146
LVA,2013,50.699,,11.867,39.369
LVA,2014,52.246,,10.846,40.432
LVA,2015,54.083,,9.873,41.29
LVA,2016,55.282,,9.643,39.694
LVA,2017,56.168,,8.715,39.759
LVA,2018,57.687,,7.412,37.726
LVA,2019,59.25,,6.312,36.3
LVA,2020,61.08,,8.098,34.844
LVA,2021,58.042,,7.513,32.714
LVA,2022,59.494,,6.815,36.139
LVA,2023,64.383,,6.465,34.937
LVA,2024,66.227,,6.9,34.533
LVA,2025,66.504,,6.568,34.367
MAC,2000,,,6.874,42.386
MAC,2001,,,6.371,40.13
MAC,2002,,,6.278,37.904
MAC,2003,,,5.995,30.661
MAC,2004,27.506,,4.904,31.812
MAC,2005,29.468,,4.158,35.351
MAC,2006,30.778,,3.822,38.138
MAC,2007,32.317,,3.269,44.307
MAC,2008,31.782,,2.999,46.135
MAC,2009,30.222,,3.58,47.968
MAC,2010,24.328,,2.84,46.746
MAC,2011,21.756,,2.56,47.164
MAC,2012,21.826,,1.97,45.17
MAC,2013,20.9,,1.82,45.551
MAC,2014,23.341,,1.67,44.953
MAC,2015,31.585,,1.81,43.355
MAC,2016,32.552,,1.939,42.415
MAC,2017,30.19,,1.981,42.797
MAC,2018,28.856,,1.803,43.65
MAC,2019,30.275,,1.73,44.009
MAC,2020,31.875,,2.542,43.166
MAC,2021,29.447,,2.221,43.434
MAC,2022,30.89,,2.446,43.407
MAC,2023,27.353,,2.206,43.869
MAC,2024,29.831,,2.262,44.074
MAC,2025,30.068,,2.347,44.142
MAR,2000,,16.349,13.58,42.922
MAR,2001,,15.198,12.46,42.525
MAR,2002,,14.424,11.59,41.669
MAR,2003,,12.819,11.92,41.211
MAR,2004,44.971,11.874,10.83,40.754
MAR,2005,46.265,11.284,11.01,40.3
MAR,2006,44.645,9.786,9.67,39.846
MAR,2007,44.966,9.221,9.56,39.395
MAR,2008,43.713,7.809,9.57,38.946
MAR,2009,44.646,7.114,8.96,37.6
MAR,2010,44.512,6.376,9.09,36.272
MAR,2011,46.37,5.551,8.91,34.992
MAR,2012,47.622,5.145,8.99,33.502
MAR,2013,46.836,4.575,9.23,32.234
MAR,2014,48.38,4.24,9.7,32.317
MAR,2015,45.971,3.929,9.46,30.363
MAR,2016,46.493,3.985,9.3,28.69
MAR,2017,45.653,3.588,9.22,28.513
MAR,2018,45.099,3.473,9.272,28.379
MAR,2019,45.342,3.248,9.191,28.251
MAR,2020,45.589,4.003,11.189,26.407
MAR,2021,43.826,3.454,10.551,27.103
MAR,2022,43.993,3.366,9.413,28.09
MAR,2023,41.643,3.114,8.896,27.847
MAR,2024,41.118,2.958,9.103,27.508
MAR,2025,40.955,2.803,9.0,27.343
MDA,2000,,4.767,8.539,36.417
MDA,2001,,4.146,7.366,33.302
MDA,2002,,3.407,6.845,31.629
MDA,2003,,2.832,6.378,27.442
MDA,2004,49.105,2.248,6.374,25.235
MDA,2005,49.355,1.809,5.633,24.018
MDA,2006,50.863,1.559,4.26,31.374
MDA,2007,50.394,1.359,2.749,29.388
MDA,2008,52.474,1.501,2.097,30.856
MDA,2009,56.522,1.413,3.024,34.697
MDA,2010,52.677,0.981,2.972,40.819
MDA,2011,49.825,0.546,2.677,41.499
MDA,2012,52.258,0.612,2.189,41.479
MDA,2013,52.288,0.173,1.894,42.534
MDA,2014,55.037,0.006,1.45,43.855
MDA,2015,61.19,0.064,1.781,47.152
MDA,2016,65.022,0.194,1.591,43.583
MDA,2017,56.739,0.072,1.622,41.496
MDA,2018,61.146,0.021,1.239,36.594
MDA,2019,58.945,0.034,1.502,38.74
MDA,2020,59.956,0.196,1.206,38.295
MDA,2021,57.479,0.193,0.794,38.983
MDA,2022,61.95,0.046,0.909,36.914
MDA,2023,59.972,0.046,1.57,36.082
MDA,2024,60.341,0.046,1.427,34.635
MDA,2025,60.038,0.046,1.505,34.654
MDG,2000,,75.882,5.8,73.65
MDG,2001,,76.403,5.35,73.654
MDG,2002,,80.549,5.515,73.65
MDG,2003,,80.254,5.01,73.605
MDG,2004,37.049,80.925,3.951,73.509
MDG,2005,37.237,81.707,2.62,73.348
MDG,2006,37.226,82.226,2.945,73.488
MDG,2007,37.275,82.4,3.202,73.628
MDG,2008,37.199,82.67,3.431,73.766
MDG,2009,39.196,84.897,3.885,73.903
MDG,2010,38.531,86.198,4.28,74.04
MDG,2011,38.356,87.164,2.516,74.174
MDG,2012,38.095,86.63,0.599,74.308
MDG,2013,38.244,86.831,0.995,74.441
MDG,2014,38.083,86.79,1.385,74.573
MDG,2015,38.139,86.738,1.785,74.703
MDG,2016,37.966,86.453,1.949,74.154
MDG,2017,37.95,86.213,2.123,73.653
MDG,2018,38.051,86.083,2.303,73.202
MDG,2019,37.806,85.614,2.479,72.788
MDG,2020,37.372,87.638,3.292,72.096
MDG,2021,37.053,87.112,3.498,72.386
MDG,2022,37.853,86.865,3.186,72.63
MDG,2023,37.82,86.545,3.044,72.546
MDG,2024,37.793,86.291,3.051,72.451
MDG,2025,37.835,86.016,3.041,72.407
MDV,2000,,16.56,1.97,39.029
MDV,2001,,19.198,3.038,39.336
MDV,2002,,16.666,4.094,39.641
MDV,2003,,12.594,5.126,39.946
MDV,2004,43.268,10.621,6.151,40.25
MDV,2005,44.012,15.664,7.313,40.555
MDV,2006,42.52,11.345,8.345,40.86
MDV,2007,43.23,10.223,9.421,41.169
MDV,2008,43.149,9.291,10.361,41.484
MDV,2009,43.892,11.219,11.697,41.806
MDV,2010,43.203,8.706,10.875,42.647
MDV,2011,43.074,3.098,10.043,43.497
MDV,2012,43.31,3.564,9.134,44.354
MDV,2013,43.072,1.497,8.295,45.222
MDV,2014,42.993,0.709,7.461,46.095
MDV,2015,43.164,0.642,6.611,46.953
MDV,2016,43.056,0.092,5.771,47.797
MDV,2017,42.792,0.043,5.377,49.459
MDV,2018,42.495,0.026,4.962,51.124
MDV,2019,42.334,0.1,4.562,52.789
MDV,2020,44.511,0.1,5.42,47.246
MDV,2021,42.287,0.1,5.016,48.427
MDV,2022,42.209,0.1,4.303,52.508
MDV,2023,42.662,0.1,4.019,52.037
MDV,2024,42.749,0.1,4.278,51.452
MDV,2025,42.682,0.1,4.514,51.735
MEX,2000,,13.182,2.646,51.517
MEX,2001,,11.655,2.627,49.642
MEX,2002,,10.16,3.003,47.229
MEX,2003,,9.525,3.455,47.114
MEX,2004,34.918,8.391,3.937,47.133
MEX,2005,34.577,9.266,3.558,48.133
MEX,2006,33.462,7.083,3.566,48.767
MEX,2007,33.136,7.524,3.628,48.68
MEX,2008,33.082,7.936,3.874,48.019
MEX,2009,34.583,8.249,5.356,47.0
MEX,2010,33.009,6.833,5.303,47.189
MEX,2011,32.583,5.705,5.175,46.965
MEX,2012,32.168,5.635,4.892,47.294
MEX,2013,33.129,5.572,4.921,46.448
MEX,2014,32.513,5.527,4.819,45.493
MEX,2015,32.388,4.159,4.311,44.822
MEX,2016,31.624,3.281,3.853,44.275
MEX,2017,31.094,3.052,3.419,43.849
MEX,2018,31.335,2.872,3.275,43.837
MEX,2019,32.184,2.874,3.477,44.977
MEX,2020,33.828,3.041,4.44,40.03
MEX,2021,34.484,2.241,4.019,44.463
MEX,2022,35.459,1.722,3.256,44.426
MEX,2023,36.412,1.592,2.765,44.888
MEX,2024,37.778,1.549,2.678,45.064
MEX,2025,37.985,1.615,2.673,45.014
MKD,2000,,20.794,32.2,37.507
MKD,2001,,20.225,30.52,36.37
MKD,2002,,18.814,31.94,35.248
MKD,2003,,17.045,36.69,35.131
MKD,2004,48.943,14.922,37.161,34.158
MKD,2005,45.11,13.511,37.32,33.202
MKD,2006,46.202,11.903,36.392,35.593
MKD,2007,41.741,10.336,35.231,35.783
MKD,2008,44.11,9.213,33.93,35.706
MKD,2009,47.013,8.287,32.351,34.837
MKD,2010,47.271,8.808,33.135,32.261
MKD,2011,46.12,7.321,31.502,32.124
MKD,2012,45.717,5.781,31.096,33.53
MKD,2013,42.141,4.465,29.017,33.688
MKD,2014,43.213,3.674,28.215,32.623
MKD,2015,42.951,4.152,26.395,33.131
MKD,2016,43.328,3.043,24.312,31.699
MKD,2017,44.427,3.014,22.857,33.029
MKD,2018,43.725,1.92,21.208,32.041
MKD,2019,43.723,1.688,17.414,32.11
MKD,2020,46.69,1.752,16.575,30.744
MKD,2021,45.713,1.327,15.801,27.967
MKD,2022,45.306,0.985,14.476,28.295
MKD,2023,45.56,0.929,13.174,26.711
MKD,2024,45.353,0.996,12.265,30.087
MKD,2025,45.127,0.725,12.256,30.084
MLI,2000,,81.703,1.412,57.552
